method,split,state_method,predictor,k,policy_kind,n_queries,mean_quality,mean_utility,oracle_mean_utility,utility_gap_to_oracle,oracle_utility_ratio,remote_cost_total_usd,frontier_call_rate,mean_latency_s,confidence_threshold,active_probe_rate,selected_models_json
calibration_refined_k16_mlp_active_state_reveal,test,calibration_refined,mlp,16,diagnostic_active_state_reveal,170,0.6,0.569815430961286,0.7316353287183842,0.16181989775709826,0.7788243795709532,0.1057275,0.1588235294117647,1.4658092961591833,0.28,0.37058823529411766,"{""gemini-3.5-flash"": 15, ""gpt-5.5"": 12, ""qwen3-14b-awq-local"": 87, ""qwen3-32b-awq-local"": 24, ""qwen3-4b-local"": 8, ""qwen3-8b-local"": 24}"
two_stage_relative_kmeans_k24_knn_active_state_reveal,test,two_stage_relative_kmeans,knn,24,diagnostic_active_state_reveal,170,0.5705882352941176,0.5535075562963857,0.7316353287183842,0.1781277724219985,0.7565347579182277,0.05982850000000001,0.1,1.0297524844898898,0.26,0.19411764705882353,"{""gemini-3.5-flash"": 10, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 118, ""qwen3-32b-awq-local"": 29, ""qwen3-4b-local"": 5, ""qwen3-8b-local"": 1}"
two_stage_relative_kmeans_k16_knn_active_state_reveal,test,two_stage_relative_kmeans,knn,16,diagnostic_active_state_reveal,170,0.5705882352941176,0.548651445756895,0.7316353287183842,0.18298388296148926,0.7498974205058896,0.076838,0.1,1.2053797371247235,0.26,0.18235294117647058,"{""gemini-3.5-flash"": 4, ""gpt-5.5"": 13, ""qwen3-14b-awq-local"": 106, ""qwen3-32b-awq-local"": 40, ""qwen3-4b-local"": 7}"
two_stage_relative_kmeans_k16_mlp_active_state_reveal,test,two_stage_relative_kmeans,mlp,16,diagnostic_active_state_reveal,170,0.5823529411764706,0.5468950120874944,0.7316353287183842,0.18474031663088986,0.7474967249674752,0.1241985,0.12352941176470589,1.1786968806210687,0.4,0.22941176470588234,"{""gemini-3.5-flash"": 3, ""gpt-5.5"": 18, ""qwen3-14b-awq-local"": 94, ""qwen3-32b-awq-local"": 44, ""qwen3-4b-local"": 11}"
two_stage_relative_kmeans_k24_mlp_lowconf_fallback,test,two_stage_relative_kmeans,mlp,24,low_confidence_fallback,170,0.5470588235294118,0.529997558125065,0.7316353287183842,0.20163777059331922,0.7244012656598596,0.05976050000000001,0.12941176470588237,1.097110659935895,0.24,0.20588235294117646,"{""gemini-3.5-flash"": 13, ""gpt-5.5"": 9, ""qwen3-14b-awq-local"": 108, ""qwen3-32b-awq-local"": 39, ""qwen3-4b-local"": 1}"
two_stage_relative_kmeans_k24_mlp_plain,test,two_stage_relative_kmeans,mlp,24,plain_predicted_state,170,0.5470588235294118,0.5294785299960316,0.7316353287183842,0.2021567987223526,0.7236918574223672,0.06157850000000001,0.15294117647058825,1.0998323398477892,0.24,0.0,"{""gemini-3.5-flash"": 17, ""gpt-5.5"": 9, ""qwen3-14b-awq-local"": 133, ""qwen3-32b-awq-local"": 9, ""qwen3-4b-local"": 2}"
relative_kmeans_k24_knn_active_state_reveal,test,relative_kmeans,knn,24,diagnostic_active_state_reveal,170,0.5352941176470588,0.5178010425369017,0.7316353287183842,0.21383428618148248,0.7077310542725446,0.061273,0.08823529411764706,1.0200492101557115,0.26,0.2235294117647059,"{""gemini-3.5-flash"": 8, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 111, ""qwen3-32b-awq-local"": 13, ""qwen3-4b-local"": 26, ""qwen3-8b-local"": 5}"
calibration_refined_k24_knn_active_state_reveal,test,calibration_refined,knn,24,diagnostic_active_state_reveal,170,0.5352941176470588,0.5178010425369017,0.7316353287183842,0.21383428618148248,0.7077310542725446,0.061273,0.08823529411764706,1.0200492101557115,0.26,0.2235294117647059,"{""gemini-3.5-flash"": 8, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 111, ""qwen3-32b-awq-local"": 13, ""qwen3-4b-local"": 26, ""qwen3-8b-local"": 5}"
two_stage_relative_kmeans_k16_mlp_plain,test,two_stage_relative_kmeans,mlp,16,plain_predicted_state,170,0.5529411764705883,0.5132516550116816,0.7316353287183842,0.21838367370670264,0.7015129462252071,0.13902050000000002,0.12352941176470589,1.2171333845923928,0.4,0.0,"{""gemini-3.5-flash"": 1, ""gpt-5.5"": 20, ""qwen3-14b-awq-local"": 95, ""qwen3-32b-awq-local"": 45, ""qwen3-4b-local"": 9}"
relative_kmeans_k16_knn_active_state_reveal,test,relative_kmeans,knn,16,diagnostic_active_state_reveal,170,0.5294117647058824,0.512120391121117,0.7316353287183842,0.21951493759726726,0.6999667334520401,0.0605665,0.07058823529411765,1.297152865634245,0.26,0.19411764705882353,"{""gemini-3.5-flash"": 5, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 85, ""qwen3-32b-awq-local"": 36, ""qwen3-4b-local"": 20, ""qwen3-8b-local"": 17}"
calibration_refined_k16_knn_active_state_reveal,test,calibration_refined,knn,16,diagnostic_active_state_reveal,170,0.5294117647058824,0.512120391121117,0.7316353287183842,0.21951493759726726,0.6999667334520401,0.0605665,0.07058823529411765,1.297152865634245,0.26,0.19411764705882353,"{""gemini-3.5-flash"": 5, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 85, ""qwen3-32b-awq-local"": 36, ""qwen3-4b-local"": 20, ""qwen3-8b-local"": 17}"
relative_kmeans_k24_mlp_active_state_reveal,test,relative_kmeans,mlp,24,diagnostic_active_state_reveal,170,0.5235294117647059,0.5044758263392042,0.7316353287183842,0.22715950237918003,0.689518133607492,0.066739,0.08235294117647059,1.262940899063559,0.35000000000000003,0.16470588235294117,"{""gemini-3.5-flash"": 6, ""gpt-5.5"": 8, ""qwen3-14b-awq-local"": 113, ""qwen3-32b-awq-local"": 15, ""qwen3-4b-local"": 13, ""qwen3-8b-local"": 15}"
calibration_refined_k24_mlp_active_state_reveal,test,calibration_refined,mlp,24,diagnostic_active_state_reveal,170,0.5235294117647059,0.5044758263392042,0.7316353287183842,0.22715950237918003,0.689518133607492,0.066739,0.08235294117647059,1.262940899063559,0.35000000000000003,0.16470588235294117,"{""gemini-3.5-flash"": 6, ""gpt-5.5"": 8, ""qwen3-14b-awq-local"": 113, ""qwen3-32b-awq-local"": 15, ""qwen3-4b-local"": 13, ""qwen3-8b-local"": 15}"
two_stage_relative_kmeans_k16_mlp_lowconf_fallback,test,two_stage_relative_kmeans,mlp,16,low_confidence_fallback,170,0.5352941176470588,0.5038426688929509,0.7316353287183842,0.22779265982543329,0.6886527332893275,0.11016500000000001,0.09411764705882353,1.2457854369107415,0.4,0.22941176470588234,"{""gpt-5.5"": 16, ""qwen3-14b-awq-local"": 69, ""qwen3-32b-awq-local"": 78, ""qwen3-4b-local"": 7}"
two_stage_relative_kmeans_k16_knn_lowconf_fallback,test,two_stage_relative_kmeans,knn,16,low_confidence_fallback,170,0.5176470588235295,0.5026549113318174,0.7316353287183842,0.22898041738656683,0.6870293049029289,0.052513000000000004,0.058823529411764705,1.1539551103816312,0.26,0.18235294117647058,"{""gemini-3.5-flash"": 1, ""gpt-5.5"": 9, ""qwen3-14b-awq-local"": 91, ""qwen3-32b-awq-local"": 64, ""qwen3-4b-local"": 5}"
two_stage_relative_kmeans_k24_knn_plain,test,two_stage_relative_kmeans,knn,24,plain_predicted_state,170,0.5117647058823529,0.5001418160720424,0.7316353287183842,0.23149351264634177,0.6835944034415995,0.040711500000000005,0.07647058823529412,0.8390905211953555,0.26,0.0,"{""gemini-3.5-flash"": 9, ""gpt-5.5"": 4, ""qwen3-14b-awq-local"": 126, ""qwen3-32b-awq-local"": 27, ""qwen3-4b-local"": 4}"
two_stage_relative_kmeans_k16_knn_plain,test,two_stage_relative_kmeans,knn,16,plain_predicted_state,170,0.5176470588235295,0.4977000198612784,0.7316353287183842,0.23393530885710584,0.680256953601607,0.0698685,0.08235294117647059,1.1531807408613317,0.26,0.0,"{""gemini-3.5-flash"": 2, ""gpt-5.5"": 12, ""qwen3-14b-awq-local"": 111, ""qwen3-32b-awq-local"": 37, ""qwen3-4b-local"": 8}"
two_stage_relative_kmeans_k24_knn_lowconf_fallback,test,two_stage_relative_kmeans,knn,24,low_confidence_fallback,170,0.5058823529411764,0.49632015896989967,0.7316353287183842,0.23531516974848454,0.6783709581647877,0.0334935,0.052941176470588235,0.9954557376749376,0.26,0.19411764705882353,"{""gemini-3.5-flash"": 6, ""gpt-5.5"": 3, ""qwen3-14b-awq-local"": 100, ""qwen3-32b-awq-local"": 57, ""qwen3-4b-local"": 4}"
raw_kmeans_k24_mlp_active_state_reveal,test,raw_kmeans,mlp,24,diagnostic_active_state_reveal,170,0.5058823529411764,0.49630702624496253,0.7316353287183842,0.23532830247342168,0.6783530083413966,0.0335395,0.058823529411764705,2.317360820489771,0.27,0.28823529411764703,"{""gemini-3.5-flash"": 3, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 47, ""qwen3-32b-awq-local"": 6, ""qwen3-4b-local"": 103, ""qwen3-8b-local"": 4}"
relative_kmeans_k16_mlp_lowconf_fallback,test,relative_kmeans,mlp,16,low_confidence_fallback,170,0.5176470588235295,0.4915400581307558,0.7316353287183842,0.24009527058762842,0.6718375108973939,0.091445,0.1,1.2027373538297765,0.28,0.37058823529411766,"{""gemini-3.5-flash"": 6, ""gpt-5.5"": 11, ""qwen3-14b-awq-local"": 56, ""qwen3-32b-awq-local"": 81, ""qwen3-4b-local"": 1, ""qwen3-8b-local"": 15}"
calibration_refined_k16_mlp_lowconf_fallback,test,calibration_refined,mlp,16,low_confidence_fallback,170,0.5176470588235295,0.4915400581307558,0.7316353287183842,0.24009527058762842,0.6718375108973939,0.091445,0.1,1.2027373538297765,0.28,0.37058823529411766,"{""gemini-3.5-flash"": 6, ""gpt-5.5"": 11, ""qwen3-14b-awq-local"": 56, ""qwen3-32b-awq-local"": 81, ""qwen3-4b-local"": 1, ""qwen3-8b-local"": 15}"
relative_kmeans_k16_mlp_plain,test,relative_kmeans,mlp,16,plain_predicted_state,170,0.5176470588235295,0.48962096732582583,0.7316353287183842,0.24201436139255839,0.6692144954010103,0.098167,0.12941176470588237,1.2793999377418968,0.28,0.0,"{""gemini-3.5-flash"": 10, ""gpt-5.5"": 12, ""qwen3-14b-awq-local"": 76, ""qwen3-32b-awq-local"": 45, ""qwen3-4b-local"": 3, ""qwen3-8b-local"": 24}"
calibration_refined_k16_mlp_plain,test,calibration_refined,mlp,16,plain_predicted_state,170,0.5176470588235295,0.48962096732582583,0.7316353287183842,0.24201436139255839,0.6692144954010103,0.098167,0.12941176470588237,1.2793999377418968,0.28,0.0,"{""gemini-3.5-flash"": 10, ""gpt-5.5"": 12, ""qwen3-14b-awq-local"": 76, ""qwen3-32b-awq-local"": 45, ""qwen3-4b-local"": 3, ""qwen3-8b-local"": 24}"
raw_kmeans_k24_knn_active_state_reveal,test,raw_kmeans,knn,24,diagnostic_active_state_reveal,170,0.49411764705882355,0.4771478824880055,0.7316353287183842,0.2544874462303787,0.6521662688484878,0.05944000000000001,0.07647058823529412,2.128639382474563,0.26,0.22941176470588234,"{""gemini-3.5-flash"": 6, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 64, ""qwen3-32b-awq-local"": 7, ""qwen3-4b-local"": 84, ""qwen3-8b-local"": 2}"
raw_kmeans_k16_mlp_active_state_reveal,test,raw_kmeans,mlp,16,diagnostic_active_state_reveal,170,0.48823529411764705,0.46327098324140614,0.7316353287183842,0.2683643454769781,0.6331993071643005,0.0874425,0.08235294117647059,2.5406659841537476,0.22,0.21176470588235294,"{""gemini-3.5-flash"": 3, ""gpt-5.5"": 11, ""qwen3-14b-awq-local"": 40, ""qwen3-32b-awq-local"": 9, ""qwen3-4b-local"": 30, ""qwen3-8b-local"": 77}"
relative_kmeans_k16_knn_lowconf_fallback,test,relative_kmeans,knn,16,low_confidence_fallback,170,0.47058823529411764,0.46128684011044924,0.7316353287183842,0.270348488607935,0.6304873780746644,0.03258,0.01764705882352941,1.218895307709189,0.26,0.19411764705882353,"{""gpt-5.5"": 3, ""qwen3-14b-awq-local"": 72, ""qwen3-32b-awq-local"": 63, ""qwen3-4b-local"": 20, ""qwen3-8b-local"": 12}"
calibration_refined_k16_knn_lowconf_fallback,test,calibration_refined,knn,16,low_confidence_fallback,170,0.47058823529411764,0.46128684011044924,0.7316353287183842,0.270348488607935,0.6304873780746644,0.03258,0.01764705882352941,1.218895307709189,0.26,0.19411764705882353,"{""gpt-5.5"": 3, ""qwen3-14b-awq-local"": 72, ""qwen3-32b-awq-local"": 63, ""qwen3-4b-local"": 20, ""qwen3-8b-local"": 12}"
relative_kmeans_k24_knn_lowconf_fallback,test,relative_kmeans,knn,24,low_confidence_fallback,170,0.4588235294117647,0.449435629539924,0.7316353287183842,0.2821996991784602,0.6142891299784643,0.032883,0.023529411764705882,0.867981268377865,0.26,0.2235294117647059,"{""gemini-3.5-flash"": 1, ""gpt-5.5"": 3, ""qwen3-14b-awq-local"": 95, ""qwen3-32b-awq-local"": 45, ""qwen3-4b-local"": 23, ""qwen3-8b-local"": 3}"
calibration_refined_k24_knn_lowconf_fallback,test,calibration_refined,knn,24,low_confidence_fallback,170,0.4588235294117647,0.449435629539924,0.7316353287183842,0.2821996991784602,0.6142891299784643,0.032883,0.023529411764705882,0.867981268377865,0.26,0.2235294117647059,"{""gemini-3.5-flash"": 1, ""gpt-5.5"": 3, ""qwen3-14b-awq-local"": 95, ""qwen3-32b-awq-local"": 45, ""qwen3-4b-local"": 23, ""qwen3-8b-local"": 3}"
relative_kmeans_k24_mlp_lowconf_fallback,test,relative_kmeans,mlp,24,low_confidence_fallback,170,0.4647058823529412,0.44923096447278266,0.7316353287183842,0.28240436424560156,0.6140093935317569,0.054204,0.058823529411764705,1.1653958741356345,0.35000000000000003,0.16470588235294117,"{""gemini-3.5-flash"": 4, ""gpt-5.5"": 6, ""qwen3-14b-awq-local"": 102, ""qwen3-32b-awq-local"": 39, ""qwen3-4b-local"": 9, ""qwen3-8b-local"": 10}"
calibration_refined_k24_mlp_lowconf_fallback,test,calibration_refined,mlp,24,low_confidence_fallback,170,0.4647058823529412,0.44923096447278266,0.7316353287183842,0.28240436424560156,0.6140093935317569,0.054204,0.058823529411764705,1.1653958741356345,0.35000000000000003,0.16470588235294117,"{""gemini-3.5-flash"": 4, ""gpt-5.5"": 6, ""qwen3-14b-awq-local"": 102, ""qwen3-32b-awq-local"": 39, ""qwen3-4b-local"": 9, ""qwen3-8b-local"": 10}"
raw_kmeans_k16_knn_active_state_reveal,test,raw_kmeans,knn,16,diagnostic_active_state_reveal,170,0.4647058823529412,0.44773611778212313,0.7316353287183842,0.2838992109362611,0.6119662353736098,0.05944000000000001,0.07647058823529412,2.2532694564146154,0.26,0.21176470588235294,"{""gemini-3.5-flash"": 6, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 55, ""qwen3-32b-awq-local"": 9, ""qwen3-4b-local"": 28, ""qwen3-8b-local"": 65}"
relative_kmeans_k24_mlp_plain,test,relative_kmeans,mlp,24,plain_predicted_state,170,0.4588235294117647,0.4393274282546888,0.7316353287183842,0.2923079004636954,0.6004732289571976,0.06828900000000002,0.08235294117647059,1.1820778383928188,0.35000000000000003,0.0,"{""gemini-3.5-flash"": 7, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 113, ""qwen3-32b-awq-local"": 17, ""qwen3-4b-local"": 11, ""qwen3-8b-local"": 15}"
calibration_refined_k24_mlp_plain,test,calibration_refined,mlp,24,plain_predicted_state,170,0.4588235294117647,0.4393274282546888,0.7316353287183842,0.2923079004636954,0.6004732289571976,0.06828900000000002,0.08235294117647059,1.1820778383928188,0.35000000000000003,0.0,"{""gemini-3.5-flash"": 7, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 113, ""qwen3-32b-awq-local"": 17, ""qwen3-4b-local"": 11, ""qwen3-8b-local"": 15}"
relative_kmeans_k24_knn_plain,test,relative_kmeans,knn,24,plain_predicted_state,170,0.4470588235294118,0.43561665143399564,0.7316353287183842,0.2960186772843886,0.5954013349752689,0.0400785,0.041176470588235294,0.7581575786366183,0.26,0.0,"{""gemini-3.5-flash"": 3, ""gpt-5.5"": 4, ""qwen3-14b-awq-local"": 120, ""qwen3-32b-awq-local"": 11, ""qwen3-4b-local"": 25, ""qwen3-8b-local"": 7}"
calibration_refined_k24_knn_plain,test,calibration_refined,knn,24,plain_predicted_state,170,0.4470588235294118,0.43561665143399564,0.7316353287183842,0.2960186772843886,0.5954013349752689,0.0400785,0.041176470588235294,0.7581575786366183,0.26,0.0,"{""gemini-3.5-flash"": 3, ""gpt-5.5"": 4, ""qwen3-14b-awq-local"": 120, ""qwen3-32b-awq-local"": 11, ""qwen3-4b-local"": 25, ""qwen3-8b-local"": 7}"
raw_kmeans_k24_mlp_lowconf_fallback,test,raw_kmeans,mlp,24,low_confidence_fallback,170,0.43529411764705883,0.4288890593000484,0.7316353287183842,0.3027462694183358,0.5862060543896087,0.022435,0.029411764705882353,2.226758453425239,0.27,0.28823529411764703,"{""gpt-5.5"": 5, ""qwen3-14b-awq-local"": 24, ""qwen3-32b-awq-local"": 50, ""qwen3-4b-local"": 90, ""qwen3-8b-local"": 1}"
raw_kmeans_k24_mlp_plain,test,raw_kmeans,mlp,24,plain_predicted_state,170,0.43529411764705883,0.4266650608813627,0.7316353287183842,0.3049702678370215,0.5831662908197145,0.030225,0.041176470588235294,2.2833270269281725,0.27,0.0,"{""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 48, ""qwen3-32b-awq-local"": 5, ""qwen3-4b-local"": 108, ""qwen3-8b-local"": 2}"
relative_kmeans_k16_knn_plain,test,relative_kmeans,knn,16,plain_predicted_state,170,0.43529411764705883,0.423938450239815,0.7316353287183842,0.3076968784785692,0.5794395562915666,0.039775500000000005,0.03529411764705882,1.2215078213635613,0.26,0.0,"{""gemini-3.5-flash"": 2, ""gpt-5.5"": 4, ""qwen3-14b-awq-local"": 84, ""qwen3-32b-awq-local"": 35, ""qwen3-4b-local"": 27, ""qwen3-8b-local"": 18}"
calibration_refined_k16_knn_plain,test,calibration_refined,knn,16,plain_predicted_state,170,0.43529411764705883,0.423938450239815,0.7316353287183842,0.3076968784785692,0.5794395562915666,0.039775500000000005,0.03529411764705882,1.2215078213635613,0.26,0.0,"{""gemini-3.5-flash"": 2, ""gpt-5.5"": 4, ""qwen3-14b-awq-local"": 84, ""qwen3-32b-awq-local"": 35, ""qwen3-4b-local"": 27, ""qwen3-8b-local"": 18}"
raw_kmeans_k24_knn_lowconf_fallback,test,raw_kmeans,knn,24,low_confidence_fallback,170,0.4176470588235294,0.40825915895168874,0.7316353287183842,0.3233761697666955,0.5580090831136353,0.032883,0.023529411764705882,1.9088745692197013,0.26,0.22941176470588234,"{""gemini-3.5-flash"": 1, ""gpt-5.5"": 3, ""qwen3-14b-awq-local"": 49, ""qwen3-32b-awq-local"": 42, ""qwen3-4b-local"": 74, ""qwen3-8b-local"": 1}"
raw_kmeans_k24_knn_plain,test,raw_kmeans,knn,24,plain_predicted_state,170,0.4176470588235294,0.4062990997548356,0.7316353287183842,0.32533622896354863,0.5553300719725431,0.039748500000000006,0.03529411764705882,1.8239025845247157,0.26,0.0,"{""gemini-3.5-flash"": 2, ""gpt-5.5"": 4, ""qwen3-14b-awq-local"": 75, ""qwen3-32b-awq-local"": 7, ""qwen3-4b-local"": 80, ""qwen3-8b-local"": 2}"
raw_kmeans_k16_mlp_plain,test,raw_kmeans,mlp,16,plain_predicted_state,170,0.4117647058823529,0.38916799691704396,0.7316353287183842,0.34246733180134026,0.531915261116156,0.07914950000000001,0.07647058823529412,2.5085996866226195,0.22,0.0,"{""gemini-3.5-flash"": 3, ""gpt-5.5"": 10, ""qwen3-14b-awq-local"": 43, ""qwen3-32b-awq-local"": 10, ""qwen3-4b-local"": 23, ""qwen3-8b-local"": 81}"
raw_kmeans_k16_knn_lowconf_fallback,test,raw_kmeans,knn,16,low_confidence_fallback,170,0.38823529411764707,0.3788473942458064,0.7316353287183842,0.35278793447257784,0.5178090496387574,0.032883,0.023529411764705882,2.014786258865805,0.26,0.21176470588235294,"{""gemini-3.5-flash"": 1, ""gpt-5.5"": 3, ""qwen3-14b-awq-local"": 47, ""qwen3-32b-awq-local"": 39, ""qwen3-4b-local"": 23, ""qwen3-8b-local"": 57}"
raw_kmeans_k16_knn_plain,test,raw_kmeans,knn,16,plain_predicted_state,170,0.38823529411764707,0.3743849799604064,0.7316353287183842,0.3572503487579778,0.5117098167145944,0.0485135,0.041176470588235294,1.9807803125942454,0.26,0.0,"{""gemini-3.5-flash"": 2, ""gpt-5.5"": 5, ""qwen3-14b-awq-local"": 68, ""qwen3-32b-awq-local"": 7, ""qwen3-4b-local"": 27, ""qwen3-8b-local"": 61}"
raw_kmeans_k16_mlp_lowconf_fallback,test,raw_kmeans,mlp,16,low_confidence_fallback,170,0.38235294117647056,0.36052549584904975,0.7316353287183842,0.37110983286933447,0.4927666580570778,0.076455,0.052941176470588235,2.228894361327676,0.22,0.21176470588235294,"{""gpt-5.5"": 9, ""qwen3-14b-awq-local"": 33, ""qwen3-32b-awq-local"": 39, ""qwen3-4b-local"": 19, ""qwen3-8b-local"": 70}"
relative_kmeans_k16_diagnostic_true_state,val,relative_kmeans,oracle_state,16,diagnostic_true_state,152,0.8289473684210527,0.7828105486478716,0.7838220990400472,0.0010115503921755975,0.99870946431159,0.1444925,0.17763157894736842,2.1095535112054726,,0.0,"{""gemini-3.5-flash"": 9, ""gpt-5.5"": 18, ""qwen3-14b-awq-local"": 58, ""qwen3-32b-awq-local"": 21, ""qwen3-4b-local"": 26, ""qwen3-8b-local"": 20}"
calibration_refined_k16_diagnostic_true_state,val,calibration_refined,oracle_state,16,diagnostic_true_state,152,0.8289473684210527,0.7828105486478716,0.7838220990400472,0.0010115503921755975,0.99870946431159,0.1444925,0.17763157894736842,2.1095535112054726,,0.0,"{""gemini-3.5-flash"": 9, ""gpt-5.5"": 18, ""qwen3-14b-awq-local"": 58, ""qwen3-32b-awq-local"": 21, ""qwen3-4b-local"": 26, ""qwen3-8b-local"": 20}"
relative_kmeans_k24_diagnostic_true_state,val,relative_kmeans,oracle_state,24,diagnostic_true_state,152,0.8092105263157895,0.7630737065426084,0.7838220990400472,0.02074839249743876,0.9735292070447498,0.1444925,0.17763157894736842,1.758557191020564,,0.0,"{""gemini-3.5-flash"": 9, ""gpt-5.5"": 18, ""qwen3-14b-awq-local"": 69, ""qwen3-32b-awq-local"": 27, ""qwen3-4b-local"": 17, ""qwen3-8b-local"": 12}"
